# P A D   S U B M I S S I O N   S I T E S
# 64-bit: 64-bit software only.
# Active: Actively responding.
# Add: Candidate site to be definitely included in the hassle-free sites supported by the mini PAD submitter.
# Almost: Almost hassle-free.
# AltUpload: You may alternately upload the PAD file off your local hard disk.
# AppVisor: Submit via AppVisor.
# Arabic: Arabic
# ArticleLinks: Article links only.
# Attack: Firefox accuses this site of covertly installing malware.
# Audio: Audio software only.
# BackLinkHome: They have the cheek to demand you put a back-link ad for them on your home page (or possibly a page linked directly from your home page). Screw em! You must have the back link set up and uploaded before you submit your PAD.
# BackLinkMandatory: Must provide a backlink from your website to theirs and inform them where it is. You must have the back link set up and uploaded to your website before you submit your PAD.
# BackLinkOptional: They request you provide an optional backlink from your website to theirs and inform them where it is. You must have the back link set up and uploaded before you submit your PAD.
# BackLinkTip: To ensure prompt processing, they request you provide a backlink from your website to theirs and inform them where it is. You must have the back link set up and uploaded before you submit your PAD.
# Blacklist: They blacklisted me without explanation and without possibility of appeal. It could be because I wrote the mini PAD Submitter, I am gay, atheist, anti-war…, because I hold many unpopular opinions, because I submitted such a large catalog of software, because I frequently release new builds, because they saw my name on a blacklist somewhere or they just made an error.
# Blind: The onerous way they make you type the security code, you might as well be blind.
# Broken: Site has bugs that prevent PAD submission.
# Bulgarian: Bulgarian
# Candidate: Candidate site to be possibly included in the hassle-free sites supported by the mini PAD submitter.
# Captcha: Must prove your worthiness by keying an almost-impossible-to-decipher Captcha. They have contempt for programmers. They think that programmers have nothing better to do with their time than as tediously as possible manually submit programs. They forget that the programmers are doing them a favour.
# Chinese: Chinese
# Confirm: You must confirm your PAD submission by visiting a link sent via email.
# Crapware: When you download programs from this site, they use a custom downloader/installer that installs a number of unwanted, unrelated extra crapware programs.
# Czech: Czech
# Danish: Danish
# Dead: Site dead — suspended, closed, disappeared or repurposed.
# Delete: Site to be deleted from the list of hassle-free sites supported by the mini PAD submitter.
# Down: Site temporarily down.
# Duplicate: Duplicate.
# Dutch: Dutch
# Educational: Educational software only.
# English: English
# Esperanto: Esperanto
# Expired: Expired SSL Certificate
# Financial: Financial software only.
# Form: Does not use PADs. You must fill in a form.
# Former: Formerly hassle-free.
# Freeware: Freeware only.
# French: French
# Games: Games only.
# German: German
# Greek: Greek
# Handheld: Software for handhelds only.
# Head: They probe your website for the PAD, screenshot, zip etc. using an abbreviated HTTP HEAD rather than a full HTTP GET. This may lead them to complain about missing files that are indeed present or fail to detect PAD changes.
# HiddenValidation: Hidden validation code to deter automated submission.
# Hungarian: Hungarian
# Indian: Indian
# Indonesian: Indonesian
# Italian: Italian
# Japanese: Japanese
# JavaScript: The site is obfuscated with JavaScript.
# Login: You must set up an account and login with a password.
# Mac: Macintosh only.
# MalformedURL: Malformed URL.
# Malware: Chrome or Firefox accuses this site of listing malware.
# Mobile: Mobile software only.
# Multimedia: Multimedia software only.
# Multiple: You may submit multiple PADs at once.
# NoAuto: They explicitly ask you not to use any automation in PAD submission.
# NoLogo: They have not customised their site with a logo.
# NoOpera: No Opera.
# NoProbe: You must resubmit after every version change because they fail to periodically probe your PAD for changes.
# NoSubmissionPage: Cannot find PAD submission page.
# NotAccepting: Not currently accepting PAD submissions.
# Notify: They notify you by email when they notice your PAD or the files it references change or become inaccessible.
# NotResponding: Not Responding and domain abandoned.
# Obfuscated: Obfuscated to deter automated submission.
# OldSpec: They support only an obsolete (pre 3.0) versionof the PAD spec.
# Onion: Not recommended.
# PADmaps: They support the PADmaps protocol so that submitting one PAD submits your whole catalog.
# PADRING: They support the PADRING protocol so that submitting one PAD submits your whole catalog.
# Palm: Palm only.
# Parked: Site parked and domain abandoned.
# Pay: You must pay to list.
# Polish: Polish
# Portuguese: Portuguese
# Prefill: You press a PREFILL button to display the contents of the PAD and then you edit the fields before final submission.
# Propagate: They pass the PADs you submit to other PADSites.
# Proprietary: You must select a proprietary category for the PAD.
# Recommended: Recommended.
# RegNow: Only software sold via RegNow/Bluesnap (née Plimus)/eSellerate etc.
# Rekey: You must manually rekey some of the fields in the PAD.
# Resurrected: Site was off the air for a while, but it is back.
# Romanian: Romanian
# Russian: Russian
# Scavenger: You may not even have to submit your PAD to them. They go out scouring the web for PADs.
# Screensaver: Screensavers only.
# Shareware: Shareware only. No freeware.
# SiteLinks: Site links only.
# Skill: You must answer a skill-testing question.
# Slow: Site is unusually slow to respond. Please be patient.
# Spanish: Spanish
# Stalls: Stalls ignoring timeout when Java probes the site.
# Strict: They have their own stricter-than-ASP standards for validating PADs.
# Swedish: Swedish
# Thai: Thai
# TOP10: Ranked in the top 10.
# TOP100: Ranked in the top 100.
# TOP20: Ranked in the top 20.
# TOP30: Ranked in the top 30.
# Turkish: Turkish
# Ukranian: Ukranian
# Unix: Unix only.
# Upload: You don’t submit an URL, you upload the PAD file off your local hard disk.
# Validation: You must key a legible validation code to prove you are not using automated software submission.
# ViaEmail: Submit your PAD via email.
# ViewState: Complicated state information, difficult to automate.
# Warn: They warn you of subtle problems with the PAD.
# Windows: Windows only.
## name,                             homeUrl,                                             submitUrl,                                                                                                                       logo, keywords,                                                                                        notes
Download-Recover,                    http://www.downloadrecover.com/,                     "http://www.downloadrecover.com/index.php?a=pad",                                                                                , NoSubmissionPage Login
Download-Ru,                         http://www.downloadru.com,                           "http://www.downloadru.com/login",                                                                                               , Dead Login Russian
Download-Soft,                       http://downloadsoft.ga,                              "http://downloadsoft.ga/submit.html",                                                                                            , Dead Validation Proprietary
Download-Softs,                      http://www.downloadsofts.com,                        "http://www.downloadsofts.com/submit-new-software.php",                                                                          , NoSubmissionPage Login Proprietary
Download-Software,                   http://www.downloadsoftware.com,                     "http://www.downloadsoftware.com/submitpadfile.aspx",                                                                            , NoSubmissionPage Login
Download-Software-Search,            http://www.download-software-search.com,             "http://www.download-software-search.com/submit.html",                                                                           , Dead
Download-Softwares,                  http://downloadsoftwares.org,                        "http://downloadsoftwares.org/index.php?a=pad&submit_pad",                                                                       , Dead Login
Download-Sphere,                     http://downloadsphere.com,                           "http://downloadsphere.com/developer/submit.php?40588f70?44fe8d50?5c5b3990?0a4465d0",                                            , Parked Dead Login Proprietary
Download-Spot,                       http://www.downloadspot.net,                         "http://www.downloadspot.net/User-Panel.html",                                                                                   , NoSubmissionPage Login
Download-Sun,                        http://www.downloadsun.com/install/,                 "http://downloadsun.com/install/",                                                                                               , Resurrected Dead Login
Download-Target,                     http://www.downloadtarget.com,                       "http://www.downloadtarget.com/SubmitSoftware.php",                                                                              , TOP100 Dead Proprietary
Download-Tip,                        http://www.downloadtip.com,                          "http://www.downloadtip.com/members.htm",                                                                                        , NotResponding Dead Login
Download-To-All,                     http://downloadtoall.com,                            "http://downloadtoall.com/index.php?a=user",                                                                                     , NotResponding Dead Login
Download-Tube,                       http://www.downloadtube.com,                         "http://www.downloadtube.com/submit-software.php",                                                                               , Dead Proprietary
Download-Ug,                         http://download.ug,                                  "http://download.ug/index.php?a=pad",                                                                                            , Resurrected Dead Validation Login
Download-Up,                         http://download-up.com,                              "http://download-up.com/submit.php",                                                                                             , Dead,                                                                                                "Accept Robosoft automated submissions"
Download-Windows-Programs,           http://downloadwindowsprograms.com,                  "http://downloadwindowsprograms.com/submit/",                                                                                    , Dead Obfuscated NoLogo
Download-Worker,                     http://downloadworker.com,                           "http://downloadworker.com/submit.php",                                                                                          , Parked Validation Prefill
Download-Xing,                       http://www.downloadxing.com,                         "http://www.downloadxing.com/index.php?a=pad",                                                                                   , Dead Validation Prefill
Download-ZNow,                       http://www.downloadznow.com,                         "http://www.downloadznow.com/submit-pad",                                                                                        , Dead
Download-Zone,                       http://www.download-zone.co,                         "http://www.download-zone.co/index.php?a=pad",                                                                                   , Dead Prefill
Download3-S,                         http://download3s.com,                               "http://download3s.com/index.php?a=pad&submit_pad",                                                                              , NotResponding Dead Login
Download3-Soft,                      http://www.download3soft.com,                        "http://www.download3soft.com/submit-new-software.php",                                                                          , Dead Validation Proprietary BackLinkMandatory
Download32,                          http://www.download32.com,                           "http://www.download32.com/submit.html",                                                                                         , TOP100 NoSubmissionPage Validation Proprietary Rekey
Download4-Windows,                   http://download4windows.com,                         "http://download4windows.com/index.php?a=pad",                                                                                   , Dead Login
Download49,                          http://download49.com,                               "http://download49.com/index.php?a=pad",                                                                                         , Dead Validation Rekey
Download87,                          http://www.download87.com,                           "http://www.download87.com/index.php?a=pad",                                                                                     , Dead Validation Login
Download90,                          http://download90.netne.net/,                        "http://download90.netne.net/submit.php",                                                                                        , Dead
Download989,                         http://www.download989.com/,                         "http://www.download989.com/index.php?a=pad",                                                                                    , Dead Login
Download99,                          http://download99.com,                               "http://download99.com/developer.htm",                                                                                           , NotResponding Parked Dead Proprietary
Downloadery,                         http://www.downloadery.com,                          "http://www.downloadery.com/submit.php",                                                                                         , Dead
Downloading-Me,                      http://www.downloadingme.com/,                       "http://www.downloadingme.com/index.php?a=pad",                                                                                  , Dead Login
Downloadora,                         http://www.downloadora.com,                          "http://www.downloadora.com/index.php?a=user",                                                                                   , NotResponding Dead Login
Downloadry,                          http://www.downloadry.com/,                          "http://www.downloadry.com/submit.php",                                                                                          , Dead Freeware
Downloads-Archive,                   http://downloadsarchive.com,                         "http://downloadsarchive.com/index.php?a=pad",                                                                                   , Down Dead Login Proprietary
Downloads-Ba,                        http://www.downloads.ba,                             "http://www.downloads.ba/User-Panel.html",                                                                                       , NotResponding Dead Login
Downloads-Cafe,                      http://www.downloadscafe.com,                        "http://www.downloadscafe.com/submit/",                                                                                          , NoSubmissionPage Broken
Downloads-World,                     http://www.downloads-world.de/,                      "http://www.downloads-world.de/?kat=-2",                                                                                         , NoSubmissionPage Dead Form German
Downloads-Zone,                      http://www.downloadszone.info,                       "http://www.downloadszone.info/submit.php",                                                                                      , Dead Validation Proprietary PADmaps
Downloads2k,                         http://www.downloads2k.com,                          "http://www.downloads2k.com/submit.html",                                                                                        , Dead Proprietary
Downloads32,                         http://www.downloads32.com,                          "http://www.downloads32.com/submit.php",                                                                                         , NoSubmissionPage Dead Proprietary
Downloadya,                          http://www.downloadya.com,                           "http://www.downloadya.com/user-panel/",                                                                                         , NotResponding Dead Validation Login
Downloadz,                           http://www.down-loadz.com/,                          "http://www.down-loadz.com/User-Panel.html",                                                                                     , Dead Login
Downloadz-Pedia,                     http://www.downloadzpedia.com,                       "http://www.downloadzpedia.com/user-panel/",                                                                                     , Dead Login
Downsw,                              http://www.downsw.com,                               "http://www.downsw.com/submit.html",                                                                                             , NotResponding Dead Proprietary BackLinkMandatory Rekey
Dream-Box-Emu,                       http://dreamboxemu.net,                              "http://dreamboxemu.net/index.php?a=pad&amp;submit_pad",                                                                         , NotResponding Dead
Dream-Hosters,                       http://www.bestdownloads.dreamhosters.com,           "http://www.bestdownloads.dreamhosters.com/suggest.php?action=addpads",                                                          , NotResponding Dead Captcha Login
Ds9k,                                http://www.ds9k.com,                                 "http://publisher.appvisor.com/",                                                                                                , AppVisor Dead
Duck-Software,                       http://www.ducksoftware.com/,                        "http://www.ducksoftware.com/submit20.php",                                                                                      , NoSubmissionPage Proprietary BackLinkMandatory
Dude-Download,                       http://dudedownload.com,                             "http://dudedownload.com",                                                                                                       , Dead Login
DVDsoft,                             http://www.dvdsoft.info,                             "http://www.dvdsoft.info/submit.htm",                                                                                            , NotResponding Dead Validation
Eadachi,                             http://eadachi.com,                                  "http://eadachi.com/submit.php",                                                                                                 , Dead Validation
Easy-File-Downloads,                 http://www.easyfiledownloads.com,                    "http://www.easyfiledownloads.com/submit-soft.html",                                                                             , Dead
Ebids,                               http://ebids.eu/,                                    "http://ebids.eu/?a=pad",                                                                                                        , NotResponding Dead Login Proprietary
EDown-Load,                          http://www.e-download.ro,                            "http://www.e-download.ro/submit.php",                                                                                           , Resurrected Dead Validation NoLogo PADmaps
Edu-Software-Programs,               http://www.edusoftwareprograms.com,                  "http://www.edusoftwareprograms.com/submit-pad-file/",                                                                           , Dead Validation Proprietary BackLinkMandatory
EFiles32,                            http://www.efiles32.com,                             "http://www.efiles32.com/index.php?a=pad&submit_pad",                                                                            , Dead
EFree-Down,                          http://www.efreedown.com,                            "http://www.efreedown.com/submit.php",                                                                                           , Dead Login Proprietary
EFreshware,                          http://www.e-freshware.com,                          "http://www.e-freshware.com/submit-software/pad-submission/",                                                                    , NotResponding Dead Validation HiddenValidation
Elitesoft,                           http://www.elitesoft.biz,                            "http://www.elitesoft.biz/submit.php",                                                                                           , NoSubmissionPage Dead Validation Head PADmaps
Elvish,                              http://elvish.biz,                                   "http://elvish.biz/submit?ads_basecat=2",                                                                                        , Broken Validation Proprietary Rekey
Emmareilly,                          http://www.emmareilly.info/software/,                "http://www.emmareilly.info/software/index.php?a=pad&submit_pad",                                                                , Dead Proprietary Rekey
Emtyaz,                              http://emtyaz.com.sa,                                "http://emtyaz.com.sa/index.php?a=pad&submit_pad",                                                                               , NotResponding Dead Proprietary Rekey
Enter-Help,                          http://shareware.enterhelp.com/,                     "http://shareware.enterhelp.com/submit.php",                                                                                     , NotResponding Broken NoLogo
Epic-Lab,                            http://www.epic-lab.com,                             "http://www.epic-lab.com/Submit",                                                                                                , Resurrected Dead Form
Epn,                                 http://drivers.epn.ro,                               "http://drivers.epn.ro/index.php?a=pad",                                                                                         , Broken
ESoft-Find-Er,                       http://www.esoftfinder.com,                          "http://www.esoftfinder.com/index.php?a=pad",                                                                                    , Dead Login
ESoft-Hunter,                        http://esofthunter.com,                              "http://esofthunter.com/suggest.php?action=addpads",                                                                             , Dead Validation Login
Esoft-Pedia,                         http://esoftpedia.com,                               "http://esoftpedia.com/index.php?a=pad&submit_pad",                                                                              , NotResponding Dead Login
Espotted,                            http://www.espotted.com,                             "http://www.espotted.com/submit.php",                                                                                            , NoSubmissionPage
Exe-Download,                        http://exe-download.com,                             "http://exe-download.com/PnSfO/submit_software.htm",                                                                             , NotResponding Parked Dead Validation Proprietary
Extra-Fast-Download,                 https://www.extrafastdownload.com,                   "https://www.extrafastdownload.com/index.php?a=pad",                                                                             , Dead Validation Login
Ez-Goal,                             http://www.ezgoal.com/,                              "http://www.ezgoal.com/house/submit.asp",                                                                                        , Dead Form,                                                                                           "was webappselect"
Ez-Soft,                             http://www.ezsoft.net,                               "http://publisher.appvisor.com/",                                                                                                , AppVisor Dead
EZFree-Soft,                         http://ezfreesoft.com,                               "http://publisher.appvisor.com/",                                                                                                , AppVisor Parked
Ezy-Soft,                            http://www.ezy-soft.com,                             "http://www.ezy-soft.com/submit.php",                                                                                            , NotResponding Dead
Faico,                               http://www.faico.net,                                "http://www.faico.net/software/submit_your_software.php",                                                                        , NoSubmissionPage Dead Validation
Fair-Downloads,                      http://www.fairdownloads.com,                        "http://www.fairdownloads.com/suggest.php?action=addpads",                                                                       , Dead Validation
Family-Download,                     http://familydownload.com,                           "http://familydownload.com/submit.html",                                                                                         , Dead Validation Login Games
Fast64,                              http://www.fast64.com,                               "http://www.fast64.com/index.php?n=submit",                                                                                      , Dead Login Proprietary
Fatih-Software,                      http://www.fatihsoftware.com/winfilez/,              "http://www.fatihsoftware.com/winfilez/submit-software.php",                                                                     , Resurrected Dead Login,                                                                              "aka WinFilez"
Felnt,                               http://software.felnt.com/,                          "http://software.felnt.com/index.php?a=pad&submit_pad",                                                                          , Dead Proprietary Rekey
File-Army,                           http://www.filearmy.xyz/,                            "http://www.filearmy.xyz/index.php?a=pad",                                                                                       , Dead Validation Rekey,                                                                               "was Filegator"
File-Award,                          http://www.fileaward.com,                            "http://www.fileaward.com/submit.php?44fe8d50",                                                                                  , NotResponding Dead Validation
File-Beast,                          http://www.filebeast.net,                            "http://www.filebeast.net/submit_pad",                                                                                           , NotResponding Dead Captcha
File-Boost,                          http://www.fileboost.net,                            "http://www.fileboost.net/submit/",                                                                                              , NoSubmissionPage Login
File-Combat,                         http://www.filecombat.com,                           "http://www.filecombat.com/User-Panel.html",                                                                                     , NotResponding Dead
File-Dada,                           http://www.filedada.com/,                            "http://www.filedada.com/index.php?a=pad",                                                                                       , Dead Login,                                                                                          "formerly FileArmy"
File-Dish,                           http://www.filedish.com,                             "http://www.filedish.com/user-panel/",                                                                                           , NotResponding Dead Login
File-Domain,                         http://www.filedomain.com,                           "http://www.filedomain.com/submit.php",                                                                                          , Dead
File-Edge,                           http://www.fileedge.com,                             "http://www.fileedge.com/index.php?a=pad",                                                                                       , Parked,                                                                                              "Resurrected Prefill"
File-Firm,                           http://www.filefirm.com,                             "http://www.filefirm.com/submit.php",                                                                                            , NotResponding Dead Validation PADmaps
File-Fish-Stick,                     http://www.filefishstick.com,                        "http://www.filefishstick.com/submit.php",                                                                                       , Parked Resurrected Validation PADmaps
File-Gets,                           http://filegets.com,                                 "http://filegets.com/submit.html",                                                                                               , Dead Proprietary
File-Giusto,                         http://www.filegiusto.net,                           "http://www.filegiusto.net/index.php?a=pad",                                                                                     , NotResponding Dead Login
File-Hen,                            http://www.filehen.com,                              "http://www.filehen.com/index.php?a=pad",                                                                                        , Dead Validation Rekey
File-Hint,                           http://www.filehint.com,                             "http://www.filehint.com/index.php?a=pad",                                                                                       , Parked Login
File-Link-Z,                         http://www.filelinkz.com,                            "http://www.filelinkz.com/download/applications/",                                                                               , NoSubmissionPage Validation Proprietary
File-Loft,                           http://www.fileloft.com,                             "http://www.fileloft.com/submit.php",                                                                                            , Parked Validation
File-Look,                           http://filelook.com,                                 "http://filelook.com/pad_submit.php",                                                                                            , Dead
File-Mafia,                          http://filemafia.com,                                "http://filemafia.com/submit.html",                                                                                              , Parked Shareware Proprietary AltUpload
File-Mapper,                         http://www.filemapper.com,                           "http://www.filemapper.com/vendor/submit_your_software.php",                                                                     , NotResponding Dead Validation,                                                                       "You can submit multiple pads by arranging via email."
File-Miser,                          http://www.filemiser.com,                            "http://www.filemiser.com/user-panel/",                                                                                          , NoSubmissionPage
File-Mix,                            http://filemix.org,                                  "http://filemix.org/index.php?a=pad&submit_pad",                                                                                 , NotResponding Dead Proprietary Rekey
File-Nic,                            http://www.filenic.xyz,                              "http://www.filenic.xyz/index.php?a=pad",                                                                                        , Dead Validation Rekey,                                                                               "aka FileGator"
File-Ol,                             http://www.fileol.com,                               "http://www.fileol.com/",                                                                                                        , NoSubmissionPage
File-Picks,                          http://www.filepicks.com,                            "http://www.filepicks.com/submit.php",                                                                                           , NotResponding Dead
File-Plaza,                          http://www.fileplaza.com,                            "http://www.fileplaza.com/index.php?a=pad",                                                                                      , NoSubmissionPage NotAccepting Proprietary AltUpload
File-Rain,                           http://www.filerain.com,                             "http://www.filerain.com/?a=pad",                                                                                                , Parked Login BackLinkOptional Prefill,                                                               "formerly SeaSofts"
File-Rama,                           http://www.filerama.com,                             "http://www.filerama.com/index.php?a=pad&submit_pad",                                                                            , NoSubmissionPage Dead Proprietary
File-Ratings,                        http://www.fileratings.com,                          "http://www.fileratings.com/Submit_Software/submit_software.aspx",                                                               , NoSubmissionPage
File-Rex,                            http://www.filerex.net,                              "http://www.filerex.net/user/submitpad.html",                                                                                    , Resurrected Dead Validation Proprietary
File-Rex-Ro,                         http://www.filerex.ro,                               "http://www.filerex.ro/user/submitpad.html",                                                                                     , Dead Validation Proprietary
File-Search,                         http://www.filesearch.biz,                           "http://www.filesearch.biz",                                                                                                     , NoSubmissionPage Dead
File-Softs,                          http://www.filesofts.com,                            "http://www.filesofts.com/index.php?a=pad",                                                                                      , Dead Login
File-Submit,                         http://www.filesubmit.com,                           "http://www.filesubmit.com/join.php",                                                                                            , Dead Login Proprietary
File-Surgery,                        http://www.filesurgery.com,                          "http://www.filesurgery.com/submit.html",                                                                                        , NotResponding Dead Validation
File-Surgery-Ru,                     http://www.filesurgery.ru,                           "http://www.filesurgery.ru/submit.html",                                                                                         , NotResponding Dead Validation Proprietary Russian
File-Trial,                          http://www.filetrial.com,                            "http://www.filetrial.com/?p=submit",                                                                                            , TOP100 Dead Validation Proprietary
File-Yak,                            http://www.fileyak.com,                              "http://www.fileyak.com/login",                                                                                                  , Parked Login
Files-Club,                          http://www.filesclub.com,                            "http://www.filesclub.com/submit.php",                                                                                           , Parked
Files-Finder,                        http://www.filesfinder.com,                          "http://www.filesfinder.com/suggest.php?action=addpads",                                                                         , Dead Login
Files-Home,                          http://fileshome.com,                                "http://fileshome.com/submit.php",                                                                                               , TOP100 Dead Captcha BackLinkMandatory,                                                               "aka <span class=""domain"">markdown.me</span>"
Files-Incredible,                    http://filesincredible.com,                          "http://filesincredible.com/index.php?a=pad",                                                                                    , NotResponding
Files-Offer,                         http://www.filesoffer.com/,                          "http://www.filesoffer.com/suggest.php?action=addpads",                                                                          , NotResponding Dead Login
Files-Plaza,                         http://www.filesplaza.com,                           "http://www.filesplaza.com/submit.php",                                                                                          , Broken
Files-Stock,                         http://www.filesstock.com,                           "http://www.filesstock.com/User-Panel.html",                                                                                     , Dead Login
Filez-Found,                         http://www.filezfound.com,                           "http://www.filezfound.com/user-panel/",                                                                                         , NotResponding Dead Login
Find-All-Soft,                       http://www.findallsoft.com,                          "http://www.findallsoft.com/submit.html",                                                                                        , Dead
Find-Soft-Org,                       http://www.findsoft.org,                             "http://www.findsoft.org/user-panel/",                                                                                           , Dead Login
Find-That-File,                      http://emule.findthatfile.com/,                      "http://emule.findthatfile.com/addmedia.php",                                                                                    , Dead Rekey Multiple,                                                                                 "Primarily a media site. They discover your pads on other sites."
Fine-Downloads,                      http://finedownloads.info,                           "http://finedownloads.info/submit-pad/",                                                                                         , NotResponding Dead
Five-Sign,                           http://www.fivesign.com,                             "http://www.fivesign.com/vendors/submit-software.php",                                                                           , NotResponding Dead Proprietary Rekey
Five-Star-Files,                     http://www.fivestarfiles.com/,                       "http://www.fivestarfiles.com/",                                                                                                 , NoSubmissionPage Dead Proprietary
Flash-Deli,                          http://flashdeli.com,                                "http://flashdeli.com/network-tools/submit.phtml",                                                                               , NoSubmissionPage Dead
Flex-Download,                       http://www.flexdownload.com/,                        "http://www.flexdownload.com/SubmitArticle.aspx",                                                                                , NotResponding Broken Proprietary
Foss-Hub,                            http://www.fosshub.com/,                             "http://www.fosshub.com/",                                                                                                       , NoSubmissionPage
Free-Biz-Files,                      http://www.freebizfiles.com,                         "http://www.freebizfiles.com/submit.htm",                                                                                        , Dead ViaEmail
Free-Down-Loads-Soft-Ware,           http://www.free-downloads-software.net,              "http://www.free-downloads-software.net/submit.html",                                                                            , NoSubmissionPage Dead Login Arabic
Free-Download-Audio,                 http://www.freedownloadaudio.com,                    "http://www.freedownloadaudio.com/submit.html",                                                                                  , Dead,                                                                                                "Audio tools only."
Free-Download-Business,              http://www.freedownloadbusiness.com,                 "http://www.freedownloadbusiness.com/submit.html",                                                                               , Dead
Free-Download-Development,           http://www.freedownloaddevelopment.com,              "http://www.freedownloaddevelopment.com/submit.html",                                                                            , Dead
Free-Download-Education,             http://www.freedownloadeducation.com,                "http://www.freedownloadeducation.com/submit.html",                                                                              , Dead
Free-Download-Game,                  http://www.free-download-game.com,                   "http://www.free-download-game.com/submit.php",                                                                                  , Resurrected Dead Games BackLinkMandatory
Free-Download-Games-Center,          http://www.freedownloadgamescenter.com,              "http://www.freedownloadgamescenter.com/submit.html",                                                                            , NoSubmissionPage Dead Games
Free-Download-Graphics,              http://www.freedownloadgraphics.com,                 "http://www.freedownloadgraphics.com/submit.html",                                                                               , Dead
Free-Download-Home-Hobby,            http://www.freedownloadhomehobby.com,                "http://www.freedownloadhomehobby.com/submit.html",                                                                              , Dead
Free-Download-Internet,              http://www.freedownloadinternet.com,                 "http://www.freedownloadinternet.com/submit.html",                                                                               , Dead Multiple,                                                                                       "Internet programs only."
Free-Download-Me,                    http://freedownloadme.com,                           "http://freedownloadme.com/submit.phtml",                                                                                        , NoSubmissionPage Dead Proprietary
Free-Download-Media,                 http://freedownloadmedia.com,                        "http://freedownloadmedia.com/index.php?a=pad&submit_pad",                                                                       , Dead Login
Free-Download-Plaza,                 http://www.freedownloadplaza.com,                    "http://www.freedownloadplaza.com/index.php?a=pad",                                                                              , Resurrected Dead Login
Free-Download-Soft,                  http://www.free-download-soft.com,                   "http://www.free-download-soft.com/functions/add_program.html",                                                                  , NoSubmissionPage Dead
Free-Download-Software,              http://free-download-software.org,                   "http://free-download-software.org/index.php?a=pad&submit_pad",                                                                  , NotResponding Dead Proprietary Rekey
Free-Download-Utilities,             http://www.freedownloadutilities.com,                "http://www.freedownloadutilities.com/submit.html",                                                                              , Dead
Free-Download-Webzf,                 http://free-download.webzf.com,                      "http://free-download.webzf.com/submit-pad",                                                                                     , Dead Freeware
Free-Download1,                      http://freedownload1.com,                            "http://freedownload1.com/submit.htm",                                                                                           , Dead Proprietary
Free-Downloads,                      http://freedownloads.be,                             "http://freedownloads.be/html/suggest.php",                                                                                      , NoSubmissionPage Dead
Free-Downloads-Club,                 http://freedownloadsclub.com,                        "http://freedownloadsclub.com/submit-pad/",                                                                                      , Dead NoLogo
Free-Downloads-Dir,                  http://www.freedownloadsdir.com,                     "http://www.freedownloadsdir.com/submit.php",                                                                                    , NoSubmissionPage Dead
Free-Downloads-Place,                http://www.freedownloadsplace.com,                   "http://www.freedownloadsplace.com/submit-file.htm",                                                                             , TOP100 Dead Validation
Free-Files-Zone,                     http://www.freefileszone.com/,                       "http://www.freefileszone.com/submit.htm",                                                                                       , Dead Login Proprietary
Free-Fonts-Collection,               http://www.freefontscollection.com,                  "http://www.freefontscollection.com/submit.html",                                                                                , Add Dead,                                                                                            "fonts only"
Free-Freeware,                       http://www.freefreeware.net,                         "http://www.freefreeware.net/index.php?a=user",                                                                                  , Dead
Free-Game-Box,                       http://www.freegamebox.com,                          "http://www.freegamebox.com/padsubmit.html",                                                                                     , Dead Games Proprietary
Free-Green-Down,                     http://www.freegreendown.com/,                       "http://www.freegreendown.com/submit/pad/",                                                                                      , Dead Validation
Free-Hs-Lab-Com-Ua,                  http://free.hs-lab.com.ua,                           "http://free.hs-lab.com.ua/User-Panel.html",                                                                                     , NotResponding Dead Login,                                                                            "aka UCGS"
Free-Image-Converter,                http://www.free-image-converter.com,                 "http://www.free-image-converter.com/index.php?a=user",                                                                          , NotResponding Dead Login
Free-Online-Software-Download,       http://www.freeonlinesoftwaredownload.com,           "http://www.freeonlinesoftwaredownload.com/submit.php",                                                                          , Resurrected Dead Validation BackLinkOptional PADmaps
Free-Palm-Soft,                      http://www.free-palm-soft.com,                       "http://www.free-palm-soft.com/submit.html",                                                                                     , NotResponding Dead Palm
Free-PDA-Software,                   http://www.free-pda-software.com,                    "http://www.free-pda-software.com/submit.html",                                                                                  , NoSubmissionPage Handheld
Free-Pocket-PCGames,                 http://www.free-pocket-pc-games.com,                 "http://www.free-pocket-pc-games.com/submit.html",                                                                               , NotResponding Dead Games
Free-Programmes,                     http://www.freeprogrammes.info,                      "http://www.freeprogrammes.info/index.php?a=pad",                                                                                , NotResponding Dead Rekey
Free-Programs,                       http://www.freeprograms.com,                         "http://www.freeprograms.com/cgi-bin/dir/user.cgi?url=http%3A%2F%2Fwww.freeprograms.com%2Fcgi-bin%2Fdir%2Fadd.cgi&amp;from=add", , Dead Login
Free-Share-Info,                     http://www.freeshareinfo.com,                        "http://submit.freeshareinfo.com",                                                                                               , Dead Login
Free-Shareware-Depot,                http://www.freesharewaredepot.com,                   "http://www.freesharewaredepot.com/submit.asp",                                                                                  , TOP100 Dead RegNow Proprietary BackLinkHome
Free-Soft,                           http://www.freesoft.com/,                            "http://www.freesoft.com/upload-pad",                                                                                            , Dead Obfuscated Almost
Free-Soft-Downloads,                 http://freesoftdownloads.com,                        "http://freesoftdownloads.com/addsoft.html",                                                                                     , TOP100 Dead Validation Proprietary
Free-Soft4-Down,                     http://www.freesoft4down.com,                        "http://www.freesoft4down.com/index.php?a=pad",                                                                                  , Dead Login
